"timestamp","co2","humid","light","noise","pm10","pm25","score","temp","voc"
"2024-08-11 22:30:28","464","70.79","5.09","50","4.2417","3","78","71.132","188"
"2024-08-11 09:20:33","425","72.22","24.2","50.3","3.2296","2","77","70.574","175"
"2024-08-11 22:10:34","467","70.8","5.09","49.9","5.2538","4","78","71.132","185"
"2024-08-11 11:00:33","421","71.9","24.2","50.3","4.2417","3","77","70.718","179"
"2024-08-11 10:25:36","424","72.08","24","50.3","3.2296","2","77","70.646","172"
"2024-08-11 11:35:30","425","71.87","24.2","50.3","5.2538","4","77","70.79","177"
"2024-08-11 11:10:35","427","71.98","24.3","50.2","4.2417","3","77","70.718","167"
"2024-08-11 21:00:30","468","70.9","5.09","50.1","4.2417","3","78","71.096","202"
"2024-08-11 16:35:58","482","71.23","5.09","50","7.278","6","78","71.096","172"
"2024-08-11 18:50:35","484","70.52","5.2","50","3.2296","2","79","71.20400000000001","177"
"2024-08-11 06:45:33","424","72.04","24.2","50.4","3.2296","2","77","70.574","154"
"2024-08-11 13:55:27","417","71.19","24","51.1","7.278","6","78","71.078","188"
"2024-08-11 03:45:29","427","74.17","24.2","50.7","16.3869","15","72","70.592","191"
"2024-08-11 06:00:34","427","72.8","24","50.4","3.2296","2","77","70.538","163"
"2024-08-11 17:30:29","490","70.95","5.09","49.9","16.3869","15","76","71.186","193"
"2024-08-11 05:30:28","427","72.98","24","50.7","6.2659","5","76","70.592","177"
"2024-08-11 23:00:34","469","70.78","5.09","50","5.2538","4","78","71.186","193"
"2024-08-11 13:35:33","417","71.48","24","51.1","6.2659","5","78","70.952","178"
"2024-08-11 07:35:33","428","72.01","24","50.4","3.2296","2","77","70.52","162"
"2024-08-11 15:15:33","502","71.29","5.2","49.9","6.2659","5","78","71.222","188"
"2024-08-11 07:45:35","430","72.19","24.2","50.3","4.2417","3","77","70.484","184"
"2024-08-11 23:35:30","461","70.78","5.09","49.9","4.2417","3","78","71.078","198"
"2024-08-11 00:50:35","423","75.2","24.2","50.8","4.2417","3","74","70.61","181"
"2024-08-11 16:50:31","481","71.09","5.09","49.6","10.3143","9","78","71.15","175"
"2024-08-11 16:30:27","488","71.13","5.09","50.1","8.290099999999999","7","78","71.132","167"
"2024-08-11 12:45:33","418","71.45","24.2","51.2","6.2659","5","78","70.916","168"
"2024-08-11 01:10:29","422","75.08","24.2","50.7","3.2296","2","74","70.574","178"
"2024-08-11 13:40:34","418","71.17","24","51.1","7.278","6","78","71.096","171"
"2024-08-11 08:20:31","429","72.09","24.2","50.4","3.2296","2","77","70.538","147"
"2024-08-11 16:35:28","482","71.18","5.2","49.9","9.3022","8","78","71.15","188"
"2024-08-11 09:17:13","423","72.39","24.2","50.2","3.2296","2","77","70.538","195"
"2024-08-11 01:50:27","428","74.89","24","50.8","4.2417","3","74","70.646","183"
"2024-08-11 14:40:36","516","71.48","5.2","49.9","6.2659","5","77","71.276","175"
"2024-08-11 21:15:33","470","70.95","5.2","52.6","8.290099999999999","7","78","71.15","198"
"2024-08-11 06:25:29","427","72.16","24","50.4","4.2417","3","77","70.61","181"
"2024-08-11 11:20:27","433","72.05","24.2","50.4","4.2417","3","77","70.664","164"
"2024-08-11 13:00:36","419","71.34","24","51.1","6.2659","5","78","70.97","156"
"2024-08-11 08:40:35","427","72.18","24.2","50.5","3.2296","2","77","70.484","164"
"2024-08-11 20:55:29","469","70.86","5.09","50","7.278","6","78","71.132","199"
"2024-08-11 09:45:28","425","72.31","24.2","50.3","3.2296","2","77","70.61","186"
"2024-08-11 04:55:33","424","73.33","24","50.7","3.2296","2","76","70.646","183"
"2024-08-11 19:15:30","475","70.59","5.2","50","4.2417","3","79","71.186","167"
"2024-08-11 16:25:36","490","70.95","5.09","49.9","11.3264","10","77","71.20400000000001","184"
"2024-08-11 02:25:33","430","74.65","24.2","50.7","4.2417","3","74","70.664","185"
"2024-08-11 06:55:35","420","72.13","24","50.4","3.2296","2","77","70.574","159"
"2024-08-11 12:25:29","417","71.79","24.2","50.7","6.2659","5","77","70.79","171"
"2024-08-11 01:30:32","421","74.97","24.2","51.1","3.2296","2","74","70.646","177"
"2024-08-11 20:00:28","468","70.7","5.09","50","4.2417","3","78","71.15","198"
"2024-08-11 22:25:27","468","70.75","5.09","50","3.2296","2","78","71.15","198"
"2024-08-11 13:20:30","419","71.23","24.2","51","6.2659","5","78","71.024","172"
"2024-08-11 09:10:31","424","72.23","24.2","50.3","3.2296","2","77","70.574","179"
"2024-08-11 17:20:27","489","71","5.09","49.8","16.3869","15","76","71.258","178"
"2024-08-11 16:40:29","486","71.11","5.09","50","9.3022","8","78","71.15","188"
"2024-08-11 23:24:58","465","70.81","5.09","50","4.2417","3","78","71.078","195"
"2024-08-11 17:50:33","481","71.02","5.2","50","18.4111","17","75","71.132","178"
"2024-08-11 14:05:29","427","69.94","5.7","58.5","5.2538","4","79","71.744","170"
